Id,VLOOKup BARCODE,VLOOKUP-lat,ROUNDLAT-RimportFILE,VLOOKUP-long,ROUNDLONG-RimportFile,LATS match,Tag,Del,CollectionEventCategoryCode,ProjectName,LONGS match,Latitude-inBRAHMS,Longitude-inBRAHMS,LLDatum,LLResolution-in BRAHMS,VLOOK-UP LLRESOL,VLOOK-UP MATCH,LLOrigin,Comments,georeferencedBy,georeferenceRemarks,CurationText,Town_rng
cbafc17a-586d-415a-8804-c13b2078f5dc,0027345MOR,42.055575,42.055575,-87.883389,-87.883389,GOOD,*,,PS,,PROBLEM,42.055575,-87.883389,WGS84,143m,143m,GOOD,GeoLocate,,Louise and Lee,based on collectors desc. & 1/4 sec,,T41N R12E Sec. 9 SW 1/4
2b59c0ce-8067-4e87-8cce-c142b037d27a,0027297MOR,42.439164,42.439164,-87.804957,-87.804957,GOOD,*,,PS,,GOOD,42.439164,-87.804957,WGS84,210m,210m,GOOD,GeoLocate,"Voucher from seed collection, accession #212-97.",Louise and Lee,based on collectors description,,T46N R13E Sec. 26 (null)
67ac5c34-e272-434a-9e8f-c19e66b87006,0038217MOR,41.230470,41.230470,-88.254247,-88.254247,GOOD,*,,PS,,GOOD,41.230470,-88.254247,WGS84,871m,871m,GOOD,GeoLocate,County Voucher supplementing earlier sight record,"Brown, Bethany",,,
3a5d82ee-78f0-4022-a657-c1d0f58528b6,0027099MOR,42.625066,42.625066,-88.654572,-88.654572,GOOD,*,,PS,,GOOD,42.625066,-88.654572,WGS84,185m,185m,GOOD,GeoLocate,From an old spontaneous tree with typical light-colored bark.,Louise and Lee,based on collectors description,,
33c0fc34-97ec-4597-a43d-c2b85e81f1f1,0027354MOR,41.677719,41.677719,-88.362778,-88.362778,GOOD,*,,PS,,GOOD,41.677719,-88.362778,WGS84,48m,48m,GOOD,GeoLocate,From a tall tree.,Louise and Lee,based on Oswego Cemetary[Oswego Township Cemetary] the other cemeteries in area do not come close to the corrected section & 1/4 section,,"T37N R8E Sec. 19 NE 1/4, NE 1/4"
6d71c094-8145-42ad-a56f-c3246eeac666,0027271MOR,41.572824,41.572824,-87.952767,-87.952767,GOOD,*,,PS,,PROBLEM,41.572824,-87.952767,WGS84,214m,214m,GOOD,GeoLocate,"50' tall, 2-4' dbh",Louise and Lee,based on collectors description,,
0e492a2d-fa25-4d49-a432-c32c328e299b,0027127MOR,41.814103,41.814103,-87.906109,-87.906109,GOOD,*,,PS,,GOOD,41.814103,-87.906109,WGS84,498m,498m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
b65ab4c2-cdf3-49dd-ab14-c3891fbbe57d,0027321MOR,41.784270,41.784270,-86.717146,-86.717146,PROBLEM,*,,PS,,GOOD,41.783980,-86.717051,WGS84,139m,152m,PROBLEM,GeoLocate,,Louise and Lee,based on collectors description,,T8S R21W Sec. 14 NW
a0818bd3-0b45-4dae-9a8b-c3b0069b7d1f,0043768MOR,41.814783,41.814783,-88.076184,-88.076184,GOOD,*,,PS,,PROBLEM,41.814783,-88.076184,WGS84,117m,117m,GOOD,GeoLocate,"Original Source: PLT fr Bryant's Nurs. Oval shaped tree in good condition 40' high and 18' wide. Single trunk with gray, horizontal plated bark. Flower yellow-green, RHS #145-B.",Louise and Lee,based on collectors description,,
cb1a3cdc-6a27-4dfd-88bb-c3b64f441bc2,0043977MOR,41.814631,41.814631,-88.051679,-88.051679,GOOD,*,,PS,,PROBLEM,41.814631,-88.051679,WGS84,104m,104m,GOOD,GeoLocate,"Original Source: SD fr E. Logue, PA Multistemmed urn-shaped tree 5' tall x 3-4' wide in good condition. Bark smooth and dark gray. Twigs tan. Abundant acorns.",Louise and Lee,based on collectors description,,
90d9eab4-4f80-41da-9152-c40ef8f7d159,0038311MOR,41.614931,41.614931,-86.846748,-86.846748,GOOD,*,,PS,,GOOD,41.614931,-86.846748,WGS84,582m,582m,GOOD,GeoLocate,,"Brown, Bethany",,,
820f1e0b-45f4-4b0f-bdc0-c47dd836f340,0027224MOR,41.889023,41.889023,-88.16755,-88.16755,GOOD,*,,PS,,GOOD,41.889023,-88.16755,WGS84,195m,195m,GOOD,GeoLocate,"30-50' tall & 8-15"""" dbh. Few acorns scavenged from beneath trees. Leaves turning brown with some yellow. Acorns glabrous within for tree 'a' and look like ellipsoidalis. Pubescent within cap of tree 'b' & may be velutina. See label for more. My notes indicate all of these are velutina.",Louise and Lee,based on collectors description,,
c3b5e71f-2e10-4976-b2cc-c4a82b541064,0027190MOR,41.684090,41.684090,-88.022871,-88.022871,GOOD,*,,PS,,PROBLEM,41.684090,-88.022871,WGS84,189m,189m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
b30093f8-72a8-4a67-8207-c4c5e666470f,0043689MOR,41.813319,41.813319,-88.073523,-88.073523,GOOD,*,,PS,,PROBLEM,41.813319,-88.073523,WGS84,55m,55m,GOOD,GeoLocate,"Original Source: MOR grounds,Woodlot Nursery Lo Irregularly shaped tree 20' high & 10' wide in fair condition; cicada damage. Bark fissured and brown. Twig smooth and brown. Fruit green. Abundant acorns.",Louise and Lee,based on collectors description,,
1c6169ae-48b6-4569-8fd3-c52eb753c44d,0027251MOR,41.886130,41.886130,-88.22669,-88.22669,GOOD,*,,PS,,GOOD,41.886130,-88.22669,WGS84,233m,233m,GOOD,GeoLocate,"Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: Terminal buds 3.5-4.5 mm long, sparsely silky-pubescent on distal 2/3.",Louise,Moderate certainty not sure if continues into section 4,,T39N R9E Sec. 5 S 1/2
6b153528-02c0-429f-b22b-c54c83470129,0038320MOR,41.063436,41.063436,-87.586743,-87.586743,GOOD,*,,PS,,PROBLEM,41.063436,-87.586743,WGS84,2812m,2812m,GOOD,GeoLocate,,"Brown, Bethany",,,T30N R11W Sec. 25 E 1/4
4b24b7a7-a80b-45f2-b586-c5877483a3f7,0044023MOR,41.817573,41.817573,-88.067472,-88.067472,GOOD,*,,PS,,PROBLEM,41.817573,-88.067472,WGS84,154m,154m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
32c93b2f-7914-432f-8c2a-c5ce55fc9bf8,0027082MOR,41.632830,41.632830,-88.528579,-88.528579,GOOD,*,,PS,,PROBLEM,41.632830,-88.528579,WGS84,116m,116m,GOOD,GeoLocate,From a tall open grown tree.,Louise and Lee,based on collectors description [TRS: T36N R6E sec 34 SE 1/4 SW 1/4],,"T36N R6E Sec. 3 NE 1/4, NW 1/4"
793d901a-187a-44a7-a480-c6182e3ab051,0027236MOR,42.042650,42.042650,-88.6256,-88.6256,GOOD,*,,PS,,GOOD,42.042650,-88.6256,WGS84,67m,67m,GOOD,GeoLocate,"45' tall, 20"""" dbh. All acorn caps lack fringed """"velutina"""" margin. 2 other trees visible. Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: Terminal buds grayish-silky-pubescent on distal 1/2.",Louise and Lee,based on Collectors descripton,,
5d24dc2d-ffe8-42b6-a09f-c68a4bba8544,0027047MOR,41.734442,41.734442,-87.678307,-87.678307,GOOD,*,,PS,,GOOD,41.734442,-87.678307,WGS84,200m,200m,GOOD,GeoLocate,"Collected for F. Swink & U. Rowlatt, Checklist of the Flora of the City of Chicago, Bulletin of the Chicago Academy of Sciences, Vol. 13, No. 1, 1985.",Louise and Lee,based on collectors description,,
e4186f40-54ed-403a-b373-c702a8b1791a,0027249MOR,41.816102,41.816102,-88.050391,-88.050391,GOOD,*,,PS,,GOOD,41.816102,-88.050391,WGS84,206m,206m,GOOD,GeoLocate,"Mature 60-70 ft tree. Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: The acorn caps are relatively flat and thickened along the margins; this is not an uncommon form in Q. ellipsoidalis, and often it is more pronounced. Rings of pits at the stylar acorn ends ~4 mm diam.",Louise and Lee,based on collectors description,,
3ff09c43-fb86-4f13-9f6e-c814115e23ad,0027092MOR,42.308316,42.308316,-88.225134,-88.225134,GOOD,*,,PS,,PROBLEM,42.308316,-88.225134,WGS84,192m,192m,GOOD,GeoLocate,,Louise and Lee,based on collectors desc. & 1/4 sec,,
0356a00c-9f0d-44f4-a00d-c88b19d77283,0043553MOR,41.817253,41.817253,-88.083758,-88.083758,GOOD,*,,PS,,GOOD,41.817253,-88.083758,WGS84,111m,111m,GOOD,GeoLocate,Original Source: Tingle,Louise and Lee,based on collectors description,,
7a96a633-218f-4fe2-85b3-c8bb1d8e5da3,0043536MOR,41.815078,41.815078,-88.051593,-88.051593,GOOD,*,,PS,,PROBLEM,41.815078,-88.051593,WGS84,136m,136m,GOOD,GeoLocate,Original Source: SD fr ARNOLD ARBORETUM Cone-shaped tree 50-55' high & 30' wide in good condition. Trunk bark fissured and gray. Twigs tan.,Louise and Lee,based on collectors description,,
7c2c2b9d-135d-4b88-a50d-c918d36a39b0,0043758MOR,41.812008,41.812008,-88.071935,-88.071935,GOOD,*,,PS,,PROBLEM,41.812008,-88.071935,WGS84,63m,63m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
9745a5d5-292b-4ca4-b24c-c938eb978559,0043543MOR,41.815846,41.815846,-88.052366,-88.052366,GOOD,*,,PS,,GOOD,41.815846,-88.052366,WGS84,105m,105m,GOOD,GeoLocate,Original Source: SD fr ARNOLD ARBORETUM Oval tree 50' high & 25' wide in good condition. Trunk bark fissured and gray. Twigs tan. Fruit scarce.,Louise and Lee,based on collectors description,,
118548b9-ebfe-4080-a772-c9efd4f0d96e,0027066MOR,41.819428,41.819428,-88.070476,-88.070476,GOOD,*,,PS,,PROBLEM,41.819428,-88.070476,WGS84,99m,99m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
0983319a-7cfa-4305-b2ef-ca020f376448,0043975MOR,41.814951,41.814951,-88.050391,-88.050391,GOOD,*,,PS,,GOOD,41.814951,-88.050391,WGS84,132m,132m,GOOD,GeoLocate,"Original Source: SD fr E. Logue, PA Multistemmed small urn-shaped tree 4' tall x 6' wide in good condition.",Louise and Lee,based on collectors description,,
87f1e1b0-3b58-485d-aae2-ca3cb4902b14,0027140MOR,41.816806,41.816806,-88.043997,-88.043997,GOOD,*,,PS,,GOOD,41.816806,-88.043997,WGS84,465m,695m,PROBLEM,GeoLocate,,Louise and Lee,based on collectors description,,
6da514a4-46d9-4c1a-8f1e-cad8b6c625e9,0027518MOR,41.675390,41.675390,-86.996436,-86.996436,PROBLEM,*,,PS,,GOOD,41.675935,-86.996941,WGS84,109m,117m,PROBLEM,GeoLocate,Common. Trees 2-10 m tall.,Louise and Lee,based on collectors desc. & 1/4 sec,,"T37N R5W Sec. 9 NE 1/4, SW 1/4"
89ec6f22-606e-4d41-a9f5-cb794963c455,0027318MOR,41.603445,41.603445,-87.556061,-87.556061,GOOD,*,,PS,,GOOD,41.603445,-87.556061,WGS84,193m,193m,GOOD,GeoLocate,"Most trees with descending branches. Common tree in area and appears to be """"typical"""" Q. velutina, 15 m tall, t0 3-5 dm d.b.h., bark dark, furrowed.",Louise and Lee,based on collectors description,,T36N R15E Sec. 18 SW 1/4
da370f06-39a3-4a4b-af36-cba78ba16acd,0043538MOR,41.814263,41.814263,-88.050542,-88.050542,GOOD,*,,PS,,PROBLEM,41.814263,-88.050542,WGS84,90m,90m,GOOD,GeoLocate,"Original Source: Scions, C.C. Deam Arb., IN",Louise and Lee,based on collectors description,,
5c71085d-2dc1-49fb-9560-cc72da258870,0043535MOR,41.815718,41.815718,-88.067386,-88.067386,PROBLEM,*,,PS,,PROBLEM,41.815590,-88.067128,WGS84,116m,106m,PROBLEM,GeoLocate,"Original Source: SD fr ARNOLD ARBORETUM Oval shaped tree in good condition, 60' high & 30-35' wide. Single trunk with fissured bark. Fruit yellow-green, RHS #145-C.",Louise and Lee,based on collectors description,,
4e002242-baa3-46ee-bfa8-ccfeab036ece,0027266MOR,41.682005,41.682005,-88.36204,-88.36204,GOOD,*,,PS,,PROBLEM,41.682005,-88.36204,WGS84,133m,133m,GOOD,GeoLocate,,Louise,based on 1/4 sec & collectors desc.,,T37N R8E Sec. 18 SE 1/4
a2d6b7cc-dd57-4f40-95a6-cd5c44ae133a,0043945MOR,41.817237,41.817237,-88.068352,-88.068352,GOOD,*,,PS,,GOOD,41.817237,-88.068352,WGS84,114m,114m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
6f690642-7c5a-4fa1-bbfc-cd82d71fe39f,0027144MOR,41.207596,41.207596,-87.981784,-87.981784,GOOD,*,,PS,,GOOD,41.207596,-87.981784,WGS84,192m,192m,GOOD,GeoLocate,"Parent plant of 756-79 sd, collected from a spontaneous plant.",Louise and Lee,based on collectors desc. & 1/4 sec,,T32N R11E Sec. 32 SW 1/4
53ead63b-cdc0-420f-8356-cdb7b85d00aa,0044132MOR,41.814695,41.814695,-88.054511,-88.054511,GOOD,*,,PS,,GOOD,41.814695,-88.054511,WGS84,87m,87m,GOOD,GeoLocate,"Original Source: Univ. of KY, Lexington, KY Oval-shaped tree 55' high and 25' wide in good condition. Bark fissured and dark gray. Fruit brown, RHS #165-C. Shapely tree. Good shining green foliage. Branches come down to ground. Acorns collected from ground under tree.",Louise and Lee,based on collectors description,,
431564b3-cd28-40bb-b532-cec4f0e52395,0027331MOR,41.709283,41.709283,-87.944182,-87.944182,PROBLEM,*,,PS,,PROBLEM,41.710052,-87.941092,WGS84,308m,969m,PROBLEM,GeoLocate,"Large tree, the dbh ca. 7 to 8 decimeters.",Louise and Lee,"Moderate uncertainty, May be center of sec. 11 instead of NE, NE",,"T37N R11E Sec. 11 NE 1/4, NE 1/4"
60f2d37f-32b5-496e-b993-cf20c09bf14a,0027273MOR,42.838548,42.838548,-88.097969,-88.097969,GOOD,*,,PS,,GOOD,42.838548,-88.097969,WGS84,197m,197m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
41ec5ea3-e21e-4f21-b19d-cf6dad1edd72,0027057MOR,42.150283,42.150283,-87.782283,-87.782283,GOOD,*,,PS,,GOOD,42.150283,-87.782283,WGS84,183m,183m,GOOD,GeoLocate,"Approximately 50' tall tree, unopened flowers and partially emerged leaves.",Louise and Lee,based on collectors description,,
6609dc32-b2be-4d87-949b-cf97eab98808,0007200MOR,#N/A,#N/A,#N/A,#N/A,#N/A,*,,PS,National Cancer Institute 1996-1997: Antiaids-anticancer Testing,#N/A,41.813400,-88.090349,WGS84,243m,#N/A,#N/A,GeoLocate,"Perennial, 1/8 m tall, forming a clump, yellow ray and disk flowers, leaves deltoid. Sample part: LF, IF, ST, RT. NCI Code: GDK0875-J-876-K.",Andrew Hipp,Manually drew circle for west side of Schulenberg Prairie,SEINet georeference was updated in 2017. This record currently reflects that uodated georeference,
b3eda67e-6b9c-40fe-8118-cfbf5432f809,0043571MOR,41.813311,41.813311,-88.071162,-88.071162,GOOD,*,,PS,,GOOD,41.813311,-88.071162,WGS84,50m,50m,GOOD,GeoLocate,"Original Source: Deam, Buffton, IN Oval shaped tree 40' high & 30' wide. Gray fissured bark. Green fruit.",Louise and Lee,based on collectors description,,
9a1e259d-7d2c-4e0d-b1ee-cfbf8724aa82,0027194MOR,41.715395,41.715395,-87.925516,-87.925516,GOOD,*,,PS,,GOOD,41.715395,-87.925516,WGS84,173m,173m,GOOD,GeoLocate,Tree ca. 2' in diameter.,Louise and Lee,based on collectors description,,
04343411-9e1c-4f0f-b40f-d0cf3fe90f0a,0043760MOR,41.812935,41.812935,-88.072107,-88.072107,GOOD,*,,PS,,GOOD,41.812935,-88.072107,WGS84,26m,26m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
7ffb0846-8342-4fc2-ae2b-d1447966c3b6,0055132MOR,42.815280,42.815280,-88.7022,-88.7022,GOOD,*,,PS,,GOOD,42.815280,-88.7022,WGS84,3362m,3362m,GOOD,GeoLocate,,"Brown, Bethany",,,
0c1eb5f5-4d5d-4ada-81c9-d16e4c5d05b5,0043991MOR,41.814695,41.814695,-88.050735,-88.050735,GOOD,*,,PS,,GOOD,41.814695,-88.050735,WGS84,195m,195m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
cb188593-4646-44ba-a506-d1a399eccabf,0038644MOR,42.034218,42.034218,-88.015539,-88.015539,GOOD,*,,PS,,GOOD,42.034218,-88.015539,WGS84,1222m,1222m,GOOD,GeoLocate,"With the foliar galls, Neuroterus saltarius Weld, and Eriophyes querci Garm.",Louise and Lee,based on collectors description,,
b4b82c58-f36f-4354-9482-d2acf9cee9a0,0027408MOR,41.818533,41.818533,-88.078458,-88.078458,GOOD,*,,PS,,PROBLEM,41.818533,-88.078458,WGS84,90m,90m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
d3174962-d579-44c0-9146-d42e046d1c21,0027313MOR,42.830848,42.830848,-88.475987,-88.475987,GOOD,*,,PS,,GOOD,42.830848,-88.475987,WGS84,208m,208m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
364813b0-41ca-4e4c-a4ff-d42e38bfc629,0027049MOR,41.693268,41.693268,-86.320431,-86.320431,GOOD,*,,PS,,PROBLEM,41.693268,-86.320431,WGS84,178m,178m,GOOD,GeoLocate,"Specimen w/unusually dissected leaves. 2 trees, mature. Determined by George Ware (February 1991)",Louise and Lee,based on collectors description,,
3e6fa5f1-fe46-4d7c-abf3-d43eb49de93f,0027342MOR,41.836723,41.836723,-86.626268,-86.626268,GOOD,*,,PS,,PROBLEM,41.836723,-86.626268,WGS84,226m,226m,GOOD,GeoLocate,"Tree 50-60 ft. tall, dbh 3 ft.",Louise and Lee,based on collectors description,,
d3841fdd-526c-4332-b4a8-d4910dfd0d86,0027286MOR,41.818405,41.818405,-88.079188,-88.079188,GOOD,*,,PS,,GOOD,41.818405,-88.079188,WGS84,86m,86m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
f72bb6c0-d750-48a9-ac94-d4985e3b34dd,0051257MOR,41.734921,41.734921,-86.76366,-86.76366,GOOD,*,,PS,,GOOD,41.734921,-86.76366,WGS84,135m,135m,GOOD,GeoLocate,This collection was made in an effort to document the entire vascular flora of Sebert Woods Nature Preserve.,Louise and Lee,based on collectors description,,T38N R3W Sec. 16 (null)
15c0732e-0d8d-4a23-a9a3-d4c7a0f757e4,0027221MOR,41.816038,41.816038,-88.051507,-88.051507,GOOD,*,,PS,,GOOD,41.816038,-88.051507,WGS84,182m,182m,GOOD,GeoLocate,Spotaneous.,Louise and Lee,based on collectors description,,
7ba6976d-f18e-4b99-91b7-d603251b362c,0027212MOR,42.055523,42.055523,-87.883571,-87.883571,GOOD,*,,PS,,GOOD,42.055523,-87.883571,WGS84,117m,117m,GOOD,GeoLocate,,Louise and Lee,based on collectors desc. & 1/4 sec,,T41N R12E Sec. 9 SW 1/4
895828a4-555f-4a3c-9b96-d66ef1f9b5ae,0027033MOR,42.020642,42.020642,-87.872885,-87.872885,GOOD,*,,PS,,PROBLEM,42.020642,-87.872885,WGS84,193m,193m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
61b385f8-2022-4a11-9f82-d6c0fdee52c8,0027530MOR,41.636044,41.636044,-87.5502,-87.5502,GOOD,*,,PS,,GOOD,41.636044,-87.5502,WGS84,201m,201m,GOOD,GeoLocate,"Collected for F. Swink & U. Rowlatt, Checklist of the Flora of the City of Chicago, Bulletin of the Chicago Academy of Sciences, Vol. 13, No. 1, 1985.",Louise and Lee,based on collectors description,,
eb098ced-08d5-46dc-8428-d6c9a94d5ba5,0053759MOR,41.737000,41.737000,-86.766422,-86.766422,GOOD,*,,PS,,GOOD,41.737000,-86.766422,WGS84,179m,179m,GOOD,GeoLocate,This collection was made in an effort to document the entire vascular flora of Sebert Woods Nature Preserve.,Louise,based on collectors description,,
b63fdf82-c744-4958-9603-d76b3d8aa02c,0027274MOR,42.747423,42.747423,-88.714311,-88.714311,GOOD,*,,PS,,PROBLEM,42.747423,-88.714311,WGS84,212m,212m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
825eb507-251b-4480-bc5b-d7815bad0c2c,0027081MOR,41.518890,41.518890,-87.456821,-87.456821,GOOD,*,,PS,,GOOD,41.518890,-87.456821,WGS84,479m,479m,GOOD,GeoLocate,,Louise and Lee,based on 1/4 sec desc.,,T35N R9W Sec. 4 NE 1/4
afdee355-0419-4af9-aea4-d7a907e6f6cd,0027525MOR,41.651583,41.651583,-87.067244,-87.067244,GOOD,*,,PS,,GOOD,41.651583,-87.067244,WGS84,216m,216m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
3fed4896-38c8-4251-94bd-d810fad057f9,0043985MOR,41.816294,41.816294,-88.054597,-88.054597,GOOD,*,,PS,,GOOD,41.816294,-88.054597,WGS84,177m,177m,GOOD,GeoLocate,"Original Source: SD, Julian Steyermark",Louise and Lee,based on collectors description,,
b65e6f8c-75ab-499a-b17e-d8acadb3147a,0027028MOR,41.160540,41.160540,-87.523008,-87.523008,GOOD,*,,PS,,GOOD,41.160540,-87.523008,WGS84,167m,167m,GOOD,GeoLocate,The bark has the typical diagnostic peeling.,Louise and Lee,based on collectors description,,"T31N R10W Sec. 12 W 1/2, NW 1/4"
eb3bb912-e56c-4bbd-84e0-d9f9a7164e8c,0027059MOR,42.015523,42.015523,-88.255071,-88.255071,GOOD,*,,PS,,GOOD,42.015523,-88.255071,WGS84,116m,116m,GOOD,GeoLocate,"Single large individual of 20 meters. Lowest branches dying, perhaps suffering from fire damage.",Louise and Lee,based on collectors description,,T41N R9E Sec. 19 S 1/2 & S30 - N 1/2
7a0c0977-580b-4c6e-98ff-da32fadd55d7,0027084MOR,41.322365,41.322365,-88.271747,-88.271747,GOOD,*,,PS,,GOOD,41.322365,-88.271747,WGS84,201m,201m,GOOD,GeoLocate,,Louise and Lee,based on collectors desc. & 1/4 sec,,"T33N R8E Sec. 23 SE 1/4, NE 1/4"
686e3488-8631-4e6b-9923-da58bf55b66e,0043996MOR,41.814695,41.814695,-88.067643,-88.067643,GOOD,*,,PS,,GOOD,41.814695,-88.067643,WGS84,301m,301m,GOOD,GeoLocate,"Original Source: Ohio Agric. Exp. Sta.,Wooster,OH Multitrunk oval tree 35' tall x 15' wide in good condition. Trunk bark fissured and dark brown with white stripings. Twigs smooth and greenish/gray. Fruit green, RHS #142-C.",Louise and Lee,based on collectors description,,
c99201de-9620-45d1-a3ac-dad943488419,0043964MOR,41.811848,41.811848,-88.071635,-88.071635,GOOD,*,,PS,,GOOD,41.811848,-88.071635,WGS84,107m,107m,GOOD,GeoLocate,"Original Source: PLT fr HILL Oval round tree 65-70' tall x 55' wide 3' dbh in good condition. Bark tightly fissured and gray-black, twigs gray, flower greenish. Tufts of hair below veinlet axils.",Louise and Lee,based on collectors description,,
a9e234b4-9117-4e9b-9a37-db2294cf9f63,0027756MOR,42.014729,42.014729,-88.26495,-88.26495,GOOD,*,,PS,,PROBLEM,42.014729,-88.26495,WGS84,70m,70m,GOOD,GeoLocate,"Small tree, several in this area.",Louise and Lee,based on collectors description,,
620f8d3f-4955-495c-92b7-db31e08155fe,0027262MOR,42.066492,42.066492,-88.267819,-88.267819,GOOD,*,,PS,,GOOD,42.066492,-88.267819,WGS84,383m,383m,GOOD,GeoLocate,,Louise and Lee,unable to determine if in Trout Park or Trout Park Nature Preserve,,
9b65d12c-ea51-40cd-a256-db7a252e942d,0027357MOR,42.552893,42.552893,-88.162539,-88.162539,GOOD,*,,PS,,PROBLEM,42.552893,-88.162539,WGS84,202m,202m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,"T1N R20E Sec. 8 W 1/2, SW 1/4"
4782ce19-e5b3-4a17-a99d-db819fc9ed6b,0027098MOR,41.627033,41.627033,-87.090296,-87.090296,GOOD,*,,PS,,PROBLEM,41.627033,-87.090296,WGS84,205m,205m,GOOD,GeoLocate,"Large native tree, collected in bloom. Frequent abundance.",Louise and Lee,based on collectors description,,"T37N R6W Sec. 27 SW 1/4, NE 1/4, SE 1/4"
66a6aec8-db5b-48fa-aece-dbbaaab2c017,0043537MOR,41.818085,41.818085,-88.059232,-88.059232,GOOD,*,,PS,,PROBLEM,41.818085,-88.059232,WGS84,195m,195m,GOOD,GeoLocate,Original Source: Arnold Arb.,Louise and Lee,based on collectors description,,
4391d38c-4c5c-4e2c-b948-dbbf19ea28ac,0027180MOR,42.261575,42.261575,-87.856726,-87.856726,PROBLEM,*,,PS,,PROBLEM,42.263655,-87.858228,WGS84,185m,969m,PROBLEM,GeoLocate,Invading prairie,Louise and Lee,based on collectors description,,T44N R12E Sec. 29 NW 1/4
0336619a-6c39-4c01-86a4-dc521c8d54d4,0043838MOR,41.813303,41.813303,-88.071162,-88.071162,GOOD,*,,PS,,GOOD,41.813303,-88.071162,WGS84,44m,44m,GOOD,GeoLocate,Original Source: PLT fr KOHANKIE Cone shaped tree in good condition 37' high and 22' wide. Single trunk with fissured gray bark. Twig brown-green.,Louise and Lee,based on collectors description,,
1a1d7a6c-8e32-4c70-87b1-ddb2ef87c7c1,0027087MOR,42.354840,42.354840,-88.164557,-88.164557,GOOD,*,,PS,,GOOD,42.354840,-88.164557,WGS84,211m,211m,GOOD,GeoLocate,Open growth habit.,Louise and Lee,based on collectors description,,
51ddbf71-b6e8-4d9d-b9f5-de19c27af36f,0027036MOR,41.635976,41.635976,-88.538051,-88.538051,GOOD,*,,PS,,PROBLEM,41.635976,-88.538051,WGS84,63m,63m,GOOD,GeoLocate,County Voucher,Louise and Lee,based on collectors description,,T37N R6E Sec. 34 S 1/4
6668fb6d-561b-4d10-96f6-de452779d8fa,0027405MOR,41.818533,41.818533,-88.078458,-88.078458,GOOD,*,,PS,,PROBLEM,41.818533,-88.078458,WGS84,90m,90m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
f7040b07-a0c0-493d-a4fe-deef9705d03a,0027533MOR,42.497472,42.497472,-87.812044,-87.812044,GOOD,*,,PS,,GOOD,42.497472,-87.812044,WGS84,214m,214m,GOOD,GeoLocate,By far the dominant tree here.,Louise and Lee,based on collectors description,,
ac5c827a-2d5b-49aa-9218-df0398b4a43b,0027433MOR,41.617342,41.617342,-86.842244,-86.842244,PROBLEM,*,,PS,,PROBLEM,41.618176,-86.844047,WGS84,225m,190m,PROBLEM,GeoLocate,,Louise and Lee,based on collectors description,,
04aa8a8b-c934-4876-8271-df408c41b998,0027228MOR,41.939178,41.939178,-88.185134,-88.185134,GOOD,*,,PS,,GOOD,41.939178,-88.185134,WGS84,141m,141m,GOOD,GeoLocate,40' tall.,Louise and Lee,based on Collectors descripton,,
759713e8-8d2c-4fc4-8f5d-df7d57f3939c,0027230MOR,41.558854,41.558854,-87.605647,-87.605647,GOOD,*,,PS,,GOOD,41.558854,-87.605647,WGS84,515m,515m,GOOD,GeoLocate,"Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: Material is a bit young, but bud pubescence doesn't seem sufficient for Q. velutina.",Louise and Lee,based on Collectors descripton,,
70a5cbdb-e123-4750-a157-df812b2fe021,0027332MOR,41.703723,41.703723,-87.955466,-87.955466,PROBLEM,*,,PS,,GOOD,41.703275,-87.954951,WGS84,416m,438m,PROBLEM,GeoLocate,,Louise and Lee,based on Collectors descripton,,
621ba13b-d579-4106-b960-dfee80a78c02,0027336MOR,42.592016,42.592016,-87.816001,-87.816001,GOOD,*,,PS,,GOOD,42.592016,-87.816001,WGS84,177m,177m,GOOD,GeoLocate,Specimen collected from one of about a half dozen native trees still remaining in the park.,Louise and Lee,based on collectors description,,T2N R23E Sec. 32 NW 1/4
ad4c32ac-1c99-4569-9028-e16ea6838acb,0027298MOR,42.457785,42.457785,-87.804311,-87.804311,GOOD,*,,PS,,PROBLEM,42.457785,-87.804311,WGS84,188m,188m,GOOD,GeoLocate,"Tree, about 12 ft. tall, trunk short, branches reaching the ground.",Louise and Lee,based on collectors description,,
